Accident_ID,Accident_Severity,Accident_Date,Latitude,Longitude,Light_Conditions,District_Area,Number_of_Casualties,Number_of_Vehicles,Vehicle_Type,Road_Surface_Conditions,Road_Type,Urban_or_Rural
BD202000212,Slight,27-01-2020,23.820512,89.131687,Darkness - no lights,Kushtia,3,5,Van,Wet or damp,Narrow road,Urban
BD202000213,Serious,17-01-2020,24.351906,88.717149,Darkness - lights lit,Rajshahi,4,1,Van,Wet or damp,Single lane,Urban
BD202000214,Slight,29-07-2020,23.976183,89.141896,Darkness - no lights,Pabna,10,4,Bus,Wet or damp,Narrow road,Urban
BD202000215,Serious,14-10-2020,23.095298,89.282763,Darkness - lights lit,Jessore,8,5,Car,Under construction,Narrow road,Rural
BD202000216,Serious,06-10-2020,24.873644,89.274269,Daylight,Bogura,5,5,Motorcycle,Slippery,Narrow road,Rural
BD202000217,Slight,25-04-2020,22.733521,91.148033,Darkness - no lights,Noakhali,5,2,Pickup,Slippery,Single lane,Rural
BD202000218,Slight,13-10-2020,23.377353,91.258146,Darkness - no lights,Comilla,5,1,Van,Under construction,Single lane,Urban
BD202000219,Serious,28-05-2020,22.398148,91.682724,Darkness - lights lit,Chattogram,5,1,Bicycle,Under construction,Dual carriage,Urban
BD202000220,Fatal,02-10-2020,23.379768,91.297693,Daylight,Comilla,9,3,Motorcycle,Wet or damp,Dual carriage,Urban
BD202000221,Serious,22-11-2020,24.721954,90.389254,Darkness - lights lit,Mymensingh,1,1,Pickup,Dry,Narrow road,Urban
BD202000222,Slight,03-01-2020,23.04456,91.49614,Darkness - lights lit,Feni,3,4,Pickup,Wet or damp,Single lane,Rural
BD202000223,Fatal,26-05-2020,22.4541,91.844011,Darkness - no lights,Chattogram,2,5,Bus,Wet or damp,Single lane,Urban
BD202000224,Slight,19-01-2020,23.598852,90.40044,Darkness - lights lit,Narayanganj,8,2,Bus,Dry,Single lane,Urban
BD202000225,Slight,20-06-2020,22.872129,91.113817,Darkness - lights lit,Noakhali,8,5,Car,Under construction,Single lane,Urban
BD202000226,Slight,27-02-2020,23.151544,89.317525,Darkness - lights lit,Jessore,3,4,Car,Dry,Narrow road,Rural
BD202000227,Slight,31-05-2020,25.666139,89.27343,Darkness - lights lit,Rangpur,3,5,Van,Slippery,Dual carriage,Rural
BD202000228,Serious,08-12-2020,24.265871,88.616579,Darkness - lights lit,Rajshahi,3,2,Motorcycle,Dry,Single lane,Rural
BD202000229,Serious,30-04-2020,23.912261,90.328516,Darkness - no lights,Gazipur,5,3,Bus,Slippery,Narrow road,Rural
BD202000230,Serious,20-12-2020,24.670605,90.45611,Darkness - lights lit,Mymensingh,1,1,Car,Under construction,Narrow road,Rural
BD202000231,Slight,19-12-2020,24.412809,88.644109,Daylight,Rajshahi,5,3,Motorcycle,Wet or damp,Single lane,Urban
BD202000232,Serious,20-08-2020,24.942435,89.339969,Darkness - no lights,Bogura,7,5,Motorcycle,Wet or damp,Narrow road,Urban
BD202000233,Fatal,26-09-2020,23.958142,90.508464,Darkness - no lights,Gazipur,9,3,Truck,Dry,Narrow road,Urban
BD202000234,Serious,20-10-2020,22.926719,91.499973,Darkness - no lights,Feni,3,2,Pickup,Dry,Narrow road,Urban
BD202000235,Serious,25-10-2020,23.811431,89.232571,Daylight,Kushtia,2,5,Pickup,Wet or damp,Narrow road,Rural
BD202000236,Slight,21-08-2020,22.265532,91.877074,Darkness - lights lit,Chattogram,9,4,Bus,Under construction,Single lane,Urban
BD202000237,Serious,21-04-2020,22.85114,89.658612,Darkness - no lights,Khulna,1,4,Truck,Dry,Dual carriage,Rural
BD202000238,Fatal,17-01-2020,22.731459,91.112725,Darkness - no lights,Noakhali,7,2,Van,Slippery,Single lane,Rural
BD202000239,Fatal,12-07-2020,23.717461,90.505943,Darkness - no lights,Narayanganj,2,5,Rickshaw,Dry,Dual carriage,Rural
BD202000240,Fatal,27-09-2020,22.72688,90.40048,Darkness - lights lit,Barisal,4,1,Pickup,Under construction,Narrow road,Rural
BD202000241,Fatal,27-04-2020,24.738008,90.450914,Darkness - lights lit,Mymensingh,8,3,Motorcycle,Dry,Dual carriage,Rural
BD202000242,Fatal,10-11-2020,23.827163,90.508778,Daylight,Dhaka,4,2,Bus,Under construction,Narrow road,Urban
BD202000243,Fatal,05-05-2020,22.265989,91.730631,Darkness - no lights,Chattogram,7,4,Motorcycle,Dry,Dual carriage,Rural
BD202000244,Slight,29-04-2020,23.256782,89.313663,Darkness - lights lit,Jessore,10,5,Motorcycle,Slippery,Dual carriage,Urban
BD202000245,Slight,30-07-2020,22.807831,91.128632,Darkness - no lights,Noakhali,5,1,Car,Under construction,Narrow road,Rural
BD202000246,Serious,25-01-2020,24.805476,89.295149,Darkness - no lights,Bogura,7,5,Van,Under construction,Dual carriage,Rural
BD202000247,Fatal,11-07-2020,24.88764,91.833505,Daylight,Sylhet,9,4,Bicycle,Wet or damp,Single lane,Urban
BD202000248,Slight,14-10-2020,24.266731,89.815356,Daylight,Tangail,7,5,Van,Wet or damp,Single lane,Urban
BD202000249,Fatal,18-06-2020,22.940479,89.656991,Darkness - no lights,Khulna,8,3,Motorcycle,Dry,Single lane,Rural
BD202000250,Slight,10-12-2020,22.396532,91.791863,Darkness - no lights,Chattogram,2,2,Motorcycle,Under construction,Dual carriage,Rural
BD202000251,Slight,04-06-2020,23.772206,90.487811,Daylight,Dhaka,4,2,Pickup,Wet or damp,Narrow road,Urban
BD202000252,Serious,22-07-2020,24.784046,90.339328,Darkness - lights lit,Mymensingh,9,3,Pickup,Slippery,Single lane,Rural
BD202000253,Fatal,03-07-2020,24.088185,89.311209,Darkness - no lights,Pabna,8,4,Pickup,Slippery,Dual carriage,Rural
BD202000254,Fatal,09-06-2020,24.33996,89.970873,Darkness - no lights,Tangail,1,5,Car,Dry,Single lane,Rural
BD202000255,Fatal,31-05-2020,22.723683,90.333878,Darkness - lights lit,Barisal,4,3,Motorcycle,Under construction,Narrow road,Rural
BD202000256,Fatal,11-05-2020,23.995546,89.207655,Darkness - no lights,Kushtia,8,4,Rickshaw,Wet or damp,Dual carriage,Rural
BD202000257,Fatal,04-04-2020,22.891044,91.275128,Daylight,Feni,1,5,Bus,Dry,Single lane,Urban
BD202000258,Fatal,18-11-2020,24.722393,90.494833,Daylight,Mymensingh,2,2,Pickup,Slippery,Dual carriage,Rural
BD202000259,Slight,03-12-2020,24.006455,89.0359,Darkness - no lights,Kushtia,1,1,Van,Dry,Dual carriage,Rural
BD202000260,Slight,01-10-2020,22.835526,91.071214,Darkness - no lights,Noakhali,1,5,Van,Wet or damp,Dual carriage,Urban
BD202000261,Slight,25-09-2020,22.794983,90.435609,Darkness - no lights,Barisal,4,2,Bicycle,Slippery,Single lane,Rural
BD202000262,Slight,10-02-2020,24.917666,89.362486,Daylight,Bogura,7,4,Motorcycle,Slippery,Narrow road,Urban
BD202000263,Serious,30-11-2020,22.339864,91.728818,Darkness - lights lit,Chattogram,2,4,Pickup,Dry,Narrow road,Urban
BD202000264,Serious,25-12-2020,24.806175,91.956233,Darkness - no lights,Sylhet,2,4,Rickshaw,Dry,Narrow road,Urban
BD202000265,Serious,27-04-2020,25.80648,89.395132,Daylight,Rangpur,10,4,Truck,Slippery,Narrow road,Urban
BD202000266,Slight,01-04-2020,23.266027,89.233304,Daylight,Jessore,1,2,Van,Dry,Single lane,Urban
BD202000267,Slight,15-10-2020,24.800897,90.527044,Darkness - no lights,Mymensingh,10,4,Rickshaw,Under construction,Narrow road,Urban
BD202000268,Fatal,18-12-2020,22.915529,89.479664,Daylight,Khulna,9,3,Van,Wet or damp,Dual carriage,Rural
BD202000269,Slight,05-11-2020,23.613709,90.411398,Darkness - lights lit,Narayanganj,6,1,Pickup,Under construction,Dual carriage,Rural
BD202000270,Slight,10-10-2020,23.71441,90.525882,Darkness - no lights,Narayanganj,7,2,Van,Dry,Narrow road,Rural
BD202000271,Fatal,06-05-2020,22.791329,89.581508,Darkness - lights lit,Khulna,2,3,Car,Under construction,Single lane,Rural
BD202000272,Serious,24-02-2020,22.869226,89.506259,Darkness - lights lit,Khulna,1,3,Bicycle,Dry,Dual carriage,Urban
BD202000273,Slight,05-04-2020,24.172712,89.957878,Darkness - no lights,Tangail,8,5,Van,Dry,Dual carriage,Urban
BD202000274,Slight,30-06-2020,22.986062,91.454156,Darkness - lights lit,Feni,2,5,Van,Dry,Single lane,Rural
BD202000275,Slight,17-07-2020,22.849633,89.624824,Darkness - no lights,Khulna,9,2,Car,Under construction,Dual carriage,Urban
BD202000276,Fatal,17-05-2020,22.827081,91.114425,Daylight,Noakhali,5,4,Car,Under construction,Single lane,Rural
BD202000277,Serious,02-06-2020,23.984331,89.096636,Daylight,Kushtia,2,3,Pickup,Wet or damp,Single lane,Urban
BD202000278,Serious,10-03-2020,22.743503,90.986708,Darkness - no lights,Noakhali,1,4,Van,Slippery,Single lane,Rural
BD202000279,Slight,08-08-2020,22.752027,90.382374,Darkness - no lights,Barisal,5,3,Motorcycle,Under construction,Single lane,Urban
BD202000280,Slight,22-07-2020,23.207516,89.151111,Daylight,Jessore,5,4,Rickshaw,Under construction,Single lane,Rural
BD202000281,Slight,05-07-2020,24.290874,88.507591,Darkness - no lights,Rajshahi,10,2,Car,Dry,Narrow road,Rural
BD202000282,Slight,28-12-2020,25.714018,89.29678,Daylight,Rangpur,8,3,Van,Under construction,Dual carriage,Rural
BD202000283,Serious,03-05-2020,23.441249,91.165894,Daylight,Comilla,3,4,Pickup,Under construction,Narrow road,Rural
BD202000284,Fatal,30-09-2020,24.086832,89.197381,Darkness - lights lit,Pabna,7,5,Truck,Dry,Dual carriage,Rural
BD202000285,Serious,26-03-2020,22.359698,91.851277,Darkness - lights lit,Chattogram,10,4,Truck,Dry,Dual carriage,Rural
BD202000286,Slight,23-04-2020,23.985309,89.263101,Darkness - no lights,Pabna,9,5,Motorcycle,Under construction,Single lane,Rural
BD202000287,Fatal,25-08-2020,24.078473,89.341685,Darkness - lights lit,Pabna,3,3,Truck,Slippery,Single lane,Urban
BD202000288,Serious,29-02-2020,22.630415,90.455881,Darkness - lights lit,Barisal,6,3,Motorcycle,Under construction,Single lane,Rural
BD202000289,Fatal,19-02-2020,23.999423,90.361979,Darkness - lights lit,Gazipur,8,3,Bus,Dry,Dual carriage,Rural
BD202000290,Slight,27-11-2020,24.355427,88.739308,Daylight,Rajshahi,3,2,Car,Slippery,Narrow road,Rural
BD202000291,Fatal,24-08-2020,24.745624,90.3792,Darkness - no lights,Mymensingh,7,2,Van,Under construction,Dual carriage,Urban
BD202000292,Slight,18-08-2020,24.27668,89.854335,Daylight,Tangail,7,1,Motorcycle,Slippery,Narrow road,Urban
BD202000293,Serious,22-10-2020,24.278773,88.535031,Darkness - lights lit,Rajshahi,9,2,Motorcycle,Under construction,Dual carriage,Rural
BD202000294,Slight,09-12-2020,23.834609,89.036257,Darkness - lights lit,Kushtia,9,3,Van,Dry,Single lane,Rural
BD202000295,Slight,22-08-2020,24.822665,91.90251,Daylight,Sylhet,5,5,Car,Slippery,Dual carriage,Urban
BD202000296,Slight,05-06-2020,24.299976,88.58706,Daylight,Rajshahi,3,3,Van,Under construction,Narrow road,Urban
BD202000297,Serious,21-10-2020,23.702958,90.494151,Darkness - no lights,Narayanganj,7,2,Car,Wet or damp,Single lane,Rural
BD202000298,Slight,12-03-2020,24.928412,91.790057,Daylight,Sylhet,6,4,Rickshaw,Dry,Single lane,Urban
BD202000299,Slight,09-04-2020,23.562058,90.390208,Darkness - lights lit,Narayanganj,9,5,Van,Under construction,Single lane,Rural
BD202000300,Fatal,07-09-2020,24.828687,91.815562,Daylight,Sylhet,2,5,Bicycle,Dry,Single lane,Urban
BD202000301,Slight,02-10-2020,22.752102,91.001089,Darkness - no lights,Noakhali,3,4,Pickup,Dry,Narrow road,Urban
BD202000302,Fatal,17-05-2020,22.906127,91.379387,Darkness - no lights,Feni,6,5,Pickup,Wet or damp,Single lane,Urban
BD202000303,Serious,30-11-2020,24.688367,90.387725,Darkness - lights lit,Mymensingh,5,1,Rickshaw,Dry,Single lane,Urban
BD202000304,Slight,01-05-2020,25.744583,89.320895,Darkness - no lights,Rangpur,10,3,Van,Wet or damp,Narrow road,Urban
BD202000305,Serious,15-04-2020,25.651762,89.347058,Darkness - no lights,Rangpur,1,5,Bicycle,Wet or damp,Single lane,Rural
BD202000306,Fatal,28-05-2020,23.48838,91.080522,Darkness - lights lit,Comilla,9,1,Bus,Slippery,Narrow road,Urban
BD202000307,Slight,25-12-2020,22.775716,90.454509,Darkness - lights lit,Barisal,4,2,Motorcycle,Under construction,Single lane,Urban
BD202000308,Serious,22-10-2020,23.375016,91.127351,Daylight,Comilla,7,4,Truck,Under construction,Narrow road,Rural
BD202000309,Serious,21-12-2020,24.91124,89.429582,Darkness - no lights,Bogura,8,4,Bus,Dry,Narrow road,Rural
BD202000310,Serious,21-11-2020,24.786904,89.300244,Daylight,Bogura,2,5,Van,Wet or damp,Single lane,Rural
BD202000311,Slight,14-06-2020,22.790794,91.096086,Daylight,Noakhali,6,5,Pickup,Slippery,Narrow road,Urban
BD202000312,Fatal,24-01-2020,24.387251,88.592639,Daylight,Rajshahi,8,1,Pickup,Under construction,Dual carriage,Rural
BD202000313,Serious,13-04-2020,22.693507,90.412893,Daylight,Barisal,5,2,Rickshaw,Slippery,Dual carriage,Rural
BD202000314,Slight,06-12-2020,24.802237,91.809285,Darkness - lights lit,Sylhet,1,4,Motorcycle,Under construction,Narrow road,Urban
BD202000315,Serious,26-12-2020,24.40627,88.71895,Daylight,Rajshahi,1,2,Car,Wet or damp,Narrow road,Rural
BD202000316,Serious,05-01-2020,23.812635,90.420207,Darkness - no lights,Dhaka,6,1,Car,Under construction,Dual carriage,Urban
BD202000317,Serious,15-07-2020,22.767034,89.527679,Darkness - lights lit,Khulna,2,1,Bicycle,Wet or damp,Single lane,Urban
BD202000318,Slight,24-11-2020,22.707523,90.291693,Daylight,Barisal,2,5,Car,Under construction,Single lane,Urban
BD202000319,Slight,17-11-2020,22.654849,90.324048,Darkness - lights lit,Barisal,7,5,Motorcycle,Dry,Dual carriage,Urban
BD202000320,Serious,04-03-2020,23.527614,90.457699,Daylight,Narayanganj,6,4,Motorcycle,Slippery,Narrow road,Urban
BD202000321,Slight,07-05-2020,22.92429,91.347399,Darkness - no lights,Feni,10,5,Bicycle,Dry,Narrow road,Rural
BD202000322,Fatal,15-04-2020,23.929952,89.327527,Darkness - no lights,Pabna,10,5,Van,Slippery,Narrow road,Urban
BD202000323,Fatal,02-05-2020,23.927718,89.162785,Darkness - lights lit,Kushtia,7,1,Truck,Dry,Single lane,Rural
BD202000324,Serious,08-03-2020,23.681434,90.500026,Darkness - no lights,Narayanganj,10,4,Car,Under construction,Dual carriage,Urban
BD202000325,Fatal,27-10-2020,22.762984,89.549206,Daylight,Khulna,1,3,Bus,Under construction,Narrow road,Rural
BD202000326,Slight,17-11-2020,24.023368,89.292705,Darkness - lights lit,Pabna,7,4,Truck,Wet or damp,Single lane,Urban
BD202000327,Fatal,07-06-2020,22.831932,89.450919,Darkness - no lights,Khulna,9,2,Rickshaw,Under construction,Narrow road,Urban
BD202000328,Fatal,07-06-2020,24.206755,89.88384,Daylight,Tangail,4,1,Van,Dry,Single lane,Urban
BD202000329,Slight,07-06-2020,24.924083,91.885687,Daylight,Sylhet,2,1,Bus,Wet or damp,Single lane,Rural
BD202000330,Serious,24-09-2020,23.977219,89.350564,Daylight,Pabna,5,2,Bicycle,Dry,Dual carriage,Rural
BD202000331,Serious,07-08-2020,23.483955,91.117834,Darkness - no lights,Comilla,9,1,Truck,Under construction,Single lane,Rural
BD202000332,Serious,29-01-2020,23.829356,89.036486,Daylight,Kushtia,10,2,Bicycle,Dry,Narrow road,Urban
BD202000333,Fatal,26-04-2020,23.955192,89.152364,Daylight,Pabna,1,1,Bus,Under construction,Single lane,Rural
BD202000334,Slight,17-03-2020,24.832213,91.817123,Darkness - no lights,Sylhet,1,5,Van,Wet or damp,Single lane,Urban
BD202000335,Slight,01-08-2020,23.101375,89.315224,Darkness - lights lit,Jessore,5,1,Truck,Dry,Dual carriage,Urban
BD202000336,Serious,21-09-2020,22.272947,91.789083,Darkness - lights lit,Chattogram,7,1,Bicycle,Slippery,Dual carriage,Rural
BD202000337,Slight,05-01-2020,24.832079,89.485771,Darkness - lights lit,Bogura,4,3,Motorcycle,Under construction,Single lane,Rural
BD202000338,Fatal,10-04-2020,22.904408,91.364285,Darkness - lights lit,Feni,4,2,Bus,Wet or damp,Narrow road,Rural
BD202000339,Slight,21-11-2020,23.904194,90.500222,Darkness - lights lit,Dhaka,6,1,Bicycle,Dry,Dual carriage,Urban
BD202000340,Slight,02-08-2020,23.972414,89.061697,Darkness - lights lit,Kushtia,1,2,Truck,Dry,Dual carriage,Rural
BD202000341,Slight,24-12-2020,24.784178,89.410474,Daylight,Bogura,8,1,Car,Under construction,Dual carriage,Urban
BD202000342,Serious,10-08-2020,22.786875,90.367123,Darkness - lights lit,Barisal,4,3,Van,Slippery,Single lane,Rural
BD202000343,Fatal,19-05-2020,24.761423,90.367495,Darkness - no lights,Mymensingh,2,2,Truck,Wet or damp,Dual carriage,Urban
BD202000344,Fatal,18-08-2020,24.054899,90.34489,Darkness - no lights,Gazipur,6,4,Rickshaw,Wet or damp,Single lane,Rural
BD202000345,Fatal,25-08-2020,23.427536,91.163005,Darkness - no lights,Comilla,2,1,Bicycle,Dry,Dual carriage,Rural
BD202000346,Serious,16-03-2020,22.847122,89.478478,Darkness - no lights,Khulna,4,3,Bus,Slippery,Single lane,Urban
BD202000347,Slight,16-01-2020,23.546567,90.526949,Darkness - no lights,Narayanganj,8,5,Motorcycle,Dry,Single lane,Urban
BD202000348,Fatal,12-03-2020,24.321326,88.643597,Daylight,Rajshahi,1,1,Motorcycle,Under construction,Single lane,Urban
BD202000349,Fatal,25-10-2020,23.393673,91.176374,Daylight,Comilla,2,1,Pickup,Wet or damp,Dual carriage,Rural
BD202000350,Fatal,03-03-2020,22.363418,91.675638,Darkness - no lights,Chattogram,8,1,Van,Under construction,Single lane,Urban
BD202000351,Fatal,14-07-2020,24.217321,89.82896,Daylight,Tangail,3,3,Bicycle,Slippery,Single lane,Urban
BD202000352,Serious,18-01-2020,24.659775,90.53789,Darkness - no lights,Mymensingh,5,4,Pickup,Dry,Dual carriage,Rural
BD202000353,Slight,15-07-2020,22.665471,90.42787,Darkness - no lights,Barisal,7,2,Motorcycle,Dry,Single lane,Rural
BD202000354,Slight,02-09-2020,22.932928,91.432361,Darkness - no lights,Feni,8,3,Rickshaw,Under construction,Single lane,Urban
BD202000355,Fatal,14-01-2020,23.218746,89.242953,Darkness - lights lit,Jessore,10,2,Bus,Under construction,Narrow road,Rural
BD202000356,Fatal,26-10-2020,24.741415,90.399142,Darkness - no lights,Mymensingh,3,1,Motorcycle,Slippery,Narrow road,Urban
BD202000357,Fatal,22-04-2020,23.593374,90.603487,Daylight,Narayanganj,6,2,Rickshaw,Slippery,Narrow road,Urban
BD202000358,Fatal,26-12-2020,24.916124,89.481606,Darkness - no lights,Bogura,10,5,Motorcycle,Under construction,Narrow road,Rural
BD202000359,Fatal,30-03-2020,23.833859,89.175208,Daylight,Kushtia,1,1,Motorcycle,Dry,Narrow road,Rural
BD202000360,Fatal,01-01-2020,23.254368,89.143496,Darkness - lights lit,Jessore,10,2,Car,Slippery,Dual carriage,Urban
BD202000361,Serious,16-03-2020,22.614299,90.411369,Daylight,Barisal,2,5,Rickshaw,Under construction,Narrow road,Urban
BD202000362,Fatal,21-06-2020,22.831595,91.181839,Darkness - no lights,Noakhali,6,2,Van,Under construction,Narrow road,Rural
BD202000363,Fatal,30-03-2020,22.909954,91.459664,Darkness - no lights,Feni,10,3,Car,Under construction,Single lane,Rural
BD202000364,Serious,06-03-2020,24.835225,91.787977,Darkness - no lights,Sylhet,1,5,Bus,Wet or damp,Narrow road,Rural
BD202000365,Serious,09-11-2020,24.679953,90.495798,Daylight,Mymensingh,10,1,Rickshaw,Dry,Dual carriage,Rural
BD202000366,Serious,12-06-2020,24.927939,91.874236,Daylight,Sylhet,2,3,Bicycle,Wet or damp,Dual carriage,Urban
BD202000367,Fatal,28-06-2020,23.434566,91.271428,Darkness - lights lit,Comilla,2,1,Pickup,Under construction,Dual carriage,Rural
BD202000368,Serious,09-09-2020,23.602089,90.576384,Daylight,Narayanganj,6,5,Pickup,Wet or damp,Dual carriage,Rural
BD202000369,Serious,07-02-2020,22.344727,91.753667,Darkness - lights lit,Chattogram,5,1,Truck,Dry,Single lane,Urban
BD202000370,Fatal,11-07-2020,24.887436,91.821031,Darkness - lights lit,Sylhet,2,5,Pickup,Dry,Single lane,Urban
BD202000371,Fatal,06-11-2020,24.299522,89.917353,Darkness - lights lit,Tangail,3,1,Motorcycle,Wet or damp,Single lane,Rural
BD202000372,Fatal,04-12-2020,22.763143,91.195698,Daylight,Noakhali,5,2,Van,Under construction,Dual carriage,Urban
BD202000373,Serious,03-07-2020,23.787078,90.422953,Darkness - no lights,Dhaka,7,1,Pickup,Wet or damp,Dual carriage,Urban
BD202000374,Serious,15-04-2020,24.976194,91.898517,Daylight,Sylhet,5,1,Bicycle,Under construction,Single lane,Rural
BD202000375,Serious,04-12-2020,23.38618,91.28646,Daylight,Comilla,2,5,Rickshaw,Under construction,Single lane,Urban
BD202000376,Serious,16-08-2020,22.382442,91.743577,Darkness - lights lit,Chattogram,5,4,Motorcycle,Slippery,Narrow road,Urban
BD202000377,Slight,18-03-2020,24.291454,88.694666,Darkness - lights lit,Rajshahi,2,3,Motorcycle,Dry,Single lane,Rural
BD202000378,Serious,01-10-2020,23.933015,89.127831,Darkness - lights lit,Kushtia,10,2,Truck,Under construction,Narrow road,Urban
BD202000379,Fatal,14-09-2020,24.084779,89.303063,Daylight,Pabna,10,5,Pickup,Wet or damp,Dual carriage,Urban
BD202000380,Fatal,08-04-2020,22.631335,90.308313,Darkness - no lights,Barisal,1,4,Van,Wet or damp,Narrow road,Urban
BD202000381,Fatal,31-10-2020,23.412498,91.239447,Darkness - lights lit,Comilla,6,1,Van,Slippery,Single lane,Rural
BD202000382,Serious,07-01-2020,23.912706,89.250574,Daylight,Pabna,7,1,Car,Dry,Dual carriage,Urban
BD202000383,Serious,26-05-2020,23.034492,91.479224,Darkness - lights lit,Feni,6,4,Pickup,Under construction,Dual carriage,Urban
BD202000384,Slight,21-05-2020,23.592016,90.577502,Darkness - no lights,Narayanganj,3,5,Van,Dry,Single lane,Rural
BD202000385,Serious,19-12-2020,24.669226,90.503449,Darkness - lights lit,Mymensingh,1,4,Bus,Slippery,Single lane,Rural
